Experimentally Calculated Gravitational Acceleration (g)
7.0722 m/s² ± 0.0000
7.3259 m/s² ± 0.0000
7.3519 m/s² ± 0.0000
7.3218 m/s² ± 0.0000
6.9964 m/s² ± 0.0000
